t1,t2,seqnr
1678787155841352716,1678787155843378808,774
1678787155941352842,1678787155943378958,775
1678787156041352656,1678787156043378877,776
1678787156141352779,1678787156143378812,777
1678787156241352700,1678787156243378844,778
1678787156341352667,1678787156343378571,779
1678787156441356148,1678787156443382258,780
1678787156541352755,1678787156543379023,781
1678787156641352747,1678787156643378881,782
1678787156741353039,1678787156743379485,783
1678787156841352742,1678787156843378832,784
1678787156941352868,1678787156943378971,785
1678787157041352710,1678787157043378953,786
1678787157141352725,1678787157143377837,787
1678787157241352985,1678787157243379111,788
1678787157341352688,1678787157343378758,789
1678787157441356061,1678787157443382222,790
1678787157541352737,1678787157543378965,791
1678787157641352748,1678787157643378763,792
1678787157741353032,1678787157743379422,793
1678787157841352800,1678787157843379002,794
1678787157941352813,1678787157943378969,795
1678787158041352665,1678787158043378266,796
1678787158141352721,1678787158143378729,797
1678787158241352731,1678787158243378853,798
1678787158341352686,1678787158343378684,799
1678787158441356247,1678787158443382373,800
1678787158541352731,1678787158543378885,801
1678787158641352699,1678787158643378841,802
1678787158741353090,1678787158743379441,803
1678787158841352751,1678787158843378836,804
1678787158941352670,1678787158943378501,805
1678787159041352812,1678787159043379022,806
1678787159141352730,1678787159143378761,807
1678787159241352803,1678787159243378919,808
1678787159341352724,1678787159343378208,809
1678787159441356187,1678787159443382422,810
1678787159541352879,1678787159543379111,811
1678787159641352735,1678787159643378871,812
1678787159741353021,1678787159743379300,813
1678787159841352701,1678787159843378015,814
1678787159941352839,1678787159943379066,815
1678787160041352799,1678787160043379681,816
1678787160141352668,1678787160143378752,817
1678787160241352772,1678787160243378879,818
1678787160341352724,1678787160343378838,819
1678787160441356213,1678787160443382074,820
1678787160541352886,1678787160543379428,821
1678787160641352710,1678787160643378820,822
1678787160741353116,1678787160743379715,823
1678787160841353190,1678787160843379090,824
1678787160941352813,1678787160943378991,825
1678787161041352873,1678787161043378911,826
1678787161141352768,1678787161143378924,827
1678787161241352651,1678787161243378684,828
1678787161341352779,1678787161343379014,829
1678787161441356077,1678787161443382053,830
1678787161541352882,1678787161543379005,831
1678787161641352695,1678787161643378492,832
1678787161741353151,1678787161743378736,833
1678787161841352928,1678787161843379086,834
1678787161941352722,1678787161943378822,835
1678787162041352832,1678787162043378973,836
1678787162141352696,1678787162143378827,837
1678787162241352721,1678787162243378955,838
1678787162341352807,1678787162343378914,839
1678787162441356567,1678787162443382746,840
1678787162541352881,1678787162543378832,841
1678787162641352868,1678787162643379140,842
1678787162741352686,1678787162743379459,843
1678787162841352851,1678787162843379039,844
1678787162941352767,1678787162943378904,845
1678787163041352724,1678787163043378855,846
1678787163141352744,1678787163143378810,847
1678787163241352644,1678787163243378718,848
1678787163341352820,1678787163343378983,849
1678787163441356115,1678787163443382281,850
1678787163541352829,1678787163543379979,851
1678787163641352851,1678787163643379195,852
1678787163741353123,1678787163743379326,853
1678787163841352882,1678787163843378875,854
1678787163941353516,1678787163943379521,855
1678787164041352778,1678787164043378847,856
1678787164141352792,1678787164143378903,857
1678787164241352631,1678787164243378775,858
1678787164341352774,1678787164343378827,859
1678787164441356475,1678787164443382254,860
1678787164541352730,1678787164543378866,861
1678787164641352775,1678787164643378990,862
1678787164741353018,1678787164743379548,863
1678787164841352912,1678787164843378947,864
1678787164941352746,1678787164943378982,865
1678787165041352759,1678787165043378941,866
1678787165141352804,1678787165143378994,867
1678787165241352707,1678787165243378765,868
1678787165341352679,1678787165343377892,869
1678787165441356345,1678787165443382165,870
1678787165541352964,1678787165543379048,871
1678787165641352968,1678787165643379099,872
1678787165741353116,1678787165743380228,873
1678787165841352744,1678787165843378300,874
1678787165941352792,1678787165943379150,875
1678787166041352737,1678787166043378955,876
1678787166141352783,1678787166143378893,877
1678787166241352719,1678787166243378898,878
1678787166341352745,1678787166343379056,879
1678787166441356313,1678787166443381663,880
1678787166541352732,1678787166543378939,881
1678787166641352797,1678787166643378906,882
1678787166741353088,1678787166743379422,883
1678787166841352699,1678787166843378834,884
1678787166941352836,1678787166943378427,885
1678787167041352833,1678787167043378958,886
1678787167141352646,1678787167143378742,887
1678787167241352834,1678787167243378882,888
1678787167341352758,1678787167343378947,889
1678787167441356345,1678787167443382396,890
1678787167541352818,1678787167543378764,891
1678787167641352685,1678787167643377925,892
1678787167741353027,1678787167743379409,893
1678787167841352736,1678787167843379082,894
1678787167941352838,1678787167943378943,895
1678787168041352734,1678787168043378802,896
1678787168141352728,1678787168143378808,897
1678787168241352801,1678787168243378872,898
1678787168341352688,1678787168343378746,899
1678787168441356758,1678787168443382854,900
1678787168541352809,1678787168543378945,901
1678787168641352724,1678787168643378804,902
1678787168741353112,1678787168743379709,903
1678787168841352743,1678787168843378848,904
1678787168941352794,1678787168943379088,905
1678787169041352727,1678787169043378871,906
1678787169141352687,1678787169143378952,907
1678787169241352774,1678787169243378799,908
1678787169341352622,1678787169343378758,909
1678787169441356158,1678787169443382246,910
1678787169541352846,1678787169543378989,911
1678787169641352759,1678787169643378769,912
1678787169741353146,1678787169743379596,913
1678787169841352750,1678787169843378812,914
1678787169941352738,1678787169943378177,915
1678787170041352865,1678787170043378824,916
1678787170141353202,1678787170143379461,917
1678787170241352893,1678787170243378991,918
1678787170341352718,1678787170343378688,919
1678787170441356635,1678787170443382431,920
1678787170541352809,1678787170543378902,921
1678787170641352774,1678787170643378864,922
1678787170741353089,1678787170743379466,923
1678787170841353009,1678787170843379536,924
1678787170941352751,1678787170943378999,925
1678787171041352893,1678787171043378912,926
1678787171141352772,1678787171143378814,927
1678787171241352840,1678787171243378800,928
1678787171341352730,1678787171343378944,929
1678787171441356125,1678787171443382256,930
1678787171541352778,1678787171543378931,931
1678787171641352812,1678787171643378919,932
1678787171741353174,1678787171743379663,933
1678787171841352881,1678787171843379114,934
1678787171941352734,1678787171943378813,935
1678787172041352811,1678787172043378825,936
1678787172141352685,1678787172143378819,937
1678787172241352602,1678787172243378698,938
1678787172341352758,1678787172343378866,939
1678787172441356249,1678787172443382387,940
1678787172541352819,1678787172543378750,941
1678787172641352793,1678787172643378519,942
1678787172741353189,1678787172743379621,943
1678787172841352938,1678787172843378950,944
1678787172941352712,1678787172943378818,945
1678787173041352836,1678787173043378830,946
1678787173141352805,1678787173143378364,947
1678787173241352676,1678787173243378923,948
1678787173341352887,1678787173343378972,949
1678787173441356339,1678787173443382456,950
1678787173541352710,1678787173543378680,951
1678787173641352837,1678787173643378882,952
1678787173741353024,1678787173743379646,953
1678787173841352827,1678787173843378987,954
1678787173941352816,1678787173943379042,955
1678787174041352695,1678787174043378816,956
1678787174141352770,1678787174143378921,957
1678787174241352743,1678787174243378969,958
1678787174341352765,1678787174343378965,959
1678787174441356801,1678787174443383052,960
1678787174541352813,1678787174543378998,961
1678787174641352892,1678787174643379189,962
1678787174741353029,1678787174743379278,963
1678787174841352740,1678787174843378772,964
1678787174941352688,1678787174943378899,965
1678787175041352681,1678787175043378748,966
1678787175141352757,1678787175143378805,967
1678787175241352708,1678787175243378906,968
1678787175341352753,1678787175343378889,969
1678787175441356378,1678787175443382218,970
1678787175541352890,1678787175543378158,971
1678787175641352902,1678787175643378996,972
1678787175741353059,1678787175743379466,973
1678787175841352675,1678787175843378587,974
1678787175941352699,1678787175943378871,975
1678787176041352675,1678787176043378871,976
1678787176141352731,1678787176143378942,977
1678787176241352732,1678787176243378776,978
1678787176341352729,1678787176343377969,979
1678787176441356298,1678787176443382321,980
1678787176541352776,1678787176543378802,981
1678787176641352871,1678787176643378986,982
1678787176741353129,1678787176743379537,983
1678787176841352862,1678787176843379033,984
1678787176941352876,1678787176943379146,985
1678787177041352787,1678787177043378972,986
1678787177141352840,1678787177143378949,987
1678787177241352953,1678787177243379186,988
1678787177341352686,1678787177343378939,989
1678787177441356153,1678787177443382308,990
1678787177541352762,1678787177543378911,991
1678787177641352925,1678787177643379004,992
1678787177741353089,1678787177743379637,993
1678787177841352714,1678787177843379123,994
1678787177941352894,1678787177943379261,995
1678787178041352662,1678787178043378885,996
1678787178141352750,1678787178143378900,997
1678787178241352703,1678787178243378770,998
1678787178341352638,1678787178343378815,999
1678787178441356151,1678787178443382255,1000
1678787178541352761,1678787178543378889,1001
1678787178641352708,1678787178643378740,1002
1678787178741353126,1678787178743379514,1003
1678787178841352699,1678787178843378861,1004
1678787178941352804,1678787178943378755,1005
1678787179041352650,1678787179043378768,1006
1678787179141352696,1678787179143378600,1007
1678787179241352754,1678787179243378862,1008
1678787179341352690,1678787179343378754,1009
1678787179441356028,1678787179443382131,1010
1678787179541352748,1678787179543378854,1011
1678787179641352715,1678787179643378748,1012
1678787179741353121,1678787179743379543,1013
1678787179841352737,1678787179843378987,1014
1678787179941352635,1678787179943377901,1015
1678787180041352795,1678787180043379442,1016
1678787180141352768,1678787180143378932,1017
1678787180241352728,1678787180243378713,1018
1678787180341352755,1678787180343378849,1019
1678787180441356072,1678787180443381943,1020
1678787180541352856,1678787180543379050,1021
1678787180641352734,1678787180643378840,1022
1678787180741353076,1678787180743379114,1023
1678787180841353087,1678787180843379085,1024
1678787180941352827,1678787180943379139,1025
1678787181041352885,1678787181043379421,1026
1678787181141352675,1678787181143378780,1027
1678787181241352808,1678787181243378946,1028
1678787181341352863,1678787181343379161,1029
1678787181441355868,1678787181443382037,1030
1678787181541352780,1678787181543378892,1031
1678787181641352746,1678787181643378784,1032
1678787181741353059,1678787181743379428,1033
1678787181841352730,1678787181843378864,1034
1678787181941352736,1678787181943378961,1035
1678787182041352800,1678787182043378861,1036
1678787182141352679,1678787182143378804,1037
1678787182241352832,1678787182243378878,1038
1678787182341352706,1678787182343378941,1039
1678787182441356058,1678787182443382131,1040
1678787182541352771,1678787182543378797,1041
1678787182641352682,1678787182643378921,1042
1678787182741353121,1678787182743379654,1043
1678787182841352814,1678787182843379101,1044
1678787182941352712,1678787182943378583,1045
1678787183041352733,1678787183043378970,1046
1678787183141352697,1678787183143378782,1047
1678787183241352697,1678787183243378874,1048
1678787183341352830,1678787183343379009,1049
1678787183441356099,1678787183443382268,1050
1678787183541352819,1678787183543378990,1051
1678787183641352762,1678787183643378768,1052
1678787183741353025,1678787183743378953,1053
1678787183841352823,1678787183843379198,1054
1678787183941353177,1678787183943379170,1055
1678787184041352880,1678787184043378957,1056
1678787184141352735,1678787184143378876,1057
1678787184241352662,1678787184243378820,1058
1678787184341352835,1678787184343378933,1059
1678787184441356456,1678787184443382561,1060
1678787184541352778,1678787184543378918,1061
1678787184641352884,1678787184643378669,1062
1678787184741353261,1678787184743379685,1063
1678787184841352782,1678787184843378969,1064
1678787184941352625,1678787184943378663,1065
1678787185041352628,1678787185043378794,1066
1678787185141352763,1678787185143378830,1067
1678787185241352656,1678787185243378762,1068
1678787185341352755,1678787185343378810,1069
1678787185441356261,1678787185443382093,1070
1678787185541352697,1678787185543378884,1071
1678787185641352788,1678787185643379528,1072
1678787185741353191,1678787185743379645,1073
1678787185841352886,1678787185843379122,1074
1678787185941352642,1678787185943378988,1075
1678787186041352700,1678787186043378900,1076
1678787186141352864,1678787186143379049,1077
1678787186241352715,1678787186243378839,1078
1678787186341352619,1678787186343378874,1079
1678787186441356307,1678787186443382423,1080
1678787186541352707,1678787186543378911,1081
1678787186641352882,1678787186643378633,1082
1678787186741353030,1678787186743382717,1083
1678787186841352708,1678787186843379267,1084
1678787186941352868,1678787186943379259,1085
1678787187041352704,1678787187043378698,1086
1678787187141352897,1678787187143378993,1087
1678787187241352682,1678787187243378773,1088
1678787187341353012,1678787187343379316,1089
1678787187441356207,1678787187443382282,1090
1678787187541352762,1678787187543378858,1091
1678787187641352875,1678787187643378872,1092
1678787187741353001,1678787187743379333,1093
1678787187841352663,1678787187843378785,1094
1678787187941352820,1678787187943378942,1095
1678787188041352612,1678787188043378662,1096
1678787188141352817,1678787188143378925,1097
1678787188241352619,1678787188243378674,1098
1678787188341352659,1678787188343378770,1099
1678787188441356179,1678787188443382408,1100
1678787188541352770,1678787188543378840,1101
1678787188641352701,1678787188643379210,1102
1678787188741353049,1678787188743379614,1103
1678787188841352821,1678787188843378932,1104
1678787188941352771,1678787188943378888,1105
1678787189041352631,1678787189043378760,1106
1678787189141352679,1678787189143378642,1107
1678787189241352762,1678787189243378790,1108
1678787189341352735,1678787189343378675,1109
1678787189441356186,1678787189443382371,1110
1678787189541352778,1678787189543378743,1111
1678787189641352783,1678787189643378854,1112
1678787189741353009,1678787189743378675,1113
1678787189841352730,1678787189843378820,1114
1678787189941352729,1678787189943378714,1115
1678787190041353230,1678787190043379128,1116
1678787190141352793,1678787190143378918,1117
1678787190241352737,1678787190243378724,1118
1678787190341352729,1678787190343378913,1119
1678787190441356500,1678787190443381943,1120
1678787190541353831,1678787190543379833,1121
1678787190641352831,1678787190643378993,1122
1678787190741353190,1678787190743381629,1123
1678787190841353074,1678787190843379500,1124
1678787190941352822,1678787190943379031,1125
1678787191041352786,1678787191043378974,1126
1678787191141352735,1678787191143378980,1127
1678787191241352834,1678787191243378956,1128
1678787191341352747,1678787191343378873,1129
1678787191441356299,1678787191443382378,1130
1678787191541352770,1678787191543378799,1131
1678787191641352782,1678787191643378874,1132
1678787191741353095,1678787191743382323,1133
1678787191841352725,1678787191843379010,1134
1678787191941352744,1678787191943378945,1135
1678787192041352825,1678787192043378943,1136
1678787192141352750,1678787192143378883,1137
1678787192241352824,1678787192243378853,1138
1678787192341352720,1678787192343379102,1139
1678787192441356355,1678787192443382436,1140
1678787192541352801,1678787192543378819,1141
1678787192641352601,1678787192643378660,1142
1678787192741353049,1678787192743379792,1143
1678787192841352828,1678787192843379152,1144
1678787192941352617,1678787192943378715,1145
1678787193041352727,1678787193043378945,1146
1678787193141352591,1678787193143378507,1147
1678787193241352689,1678787193243378564,1148
1678787193341352730,1678787193343378845,1149
1678787193441356047,1678787193443382099,1150
1678787193541352748,1678787193543377913,1151
1678787193641352671,1678787193643378583,1152
1678787193741358517,1678787193743386546,1153
1678787193841353167,1678787193843379434,1154
1678787193941352773,1678787193943379059,1155
1678787194041352928,1678787194043378990,1156
1678787194141352707,1678787194143378764,1157
1678787194241352734,1678787194243378824,1158
1678787194341352875,1678787194343379030,1159
1678787194441356022,1678787194443382315,1160
1678787194541352826,1678787194543378880,1161
1678787194641352702,1678787194643378760,1162
1678787194741358832,1678787194743386081,1163
1678787194841352999,1678787194843379417,1164
1678787194941352682,1678787194943378915,1165
1678787195041352748,1678787195043378880,1166
1678787195141352867,1678787195143378942,1167
1678787195241352656,1678787195243378801,1168
1678787195341352849,1678787195343378948,1169
1678787195441356196,1678787195443382024,1170
1678787195541352803,1678787195543378945,1171
1678787195641352851,1678787195643378027,1172
1678787195741357586,1678787195743385645,1173
1678787195841352946,1678787195843379314,1174
1678787195941352800,1678787195943379055,1175
1678787196041352669,1678787196043378817,1176
1678787196141352773,1678787196143378843,1177
1678787196241352772,1678787196243378940,1178
1678787196341352823,1678787196343378803,1179
1678787196441356097,1678787196443382219,1180
1678787196541352708,1678787196543378898,1181
1678787196641352858,1678787196643378889,1182
1678787196741357341,1678787196743383950,1183
1678787196841353012,1678787196843379232,1184
1678787196941352809,1678787196943378990,1185
1678787197041352744,1678787197043378903,1186
1678787197141352911,1678787197143378962,1187
1678787197241352712,1678787197243378726,1188
1678787197341352667,1678787197343378741,1189
1678787197441356255,1678787197443382379,1190
1678787197541353181,1678787197543379603,1191
1678787197641352908,1678787197643378878,1192
1678787197741352825,1678787197743380275,1193
1678787197841352727,1678787197843378823,1194
1678787197941352830,1678787197943379220,1195
1678787198041352748,1678787198043378884,1196
1678787198141352828,1678787198143378906,1197
1678787198241352780,1678787198243378899,1198
1678787198341352769,1678787198343378910,1199
1678787198441356317,1678787198443382386,1200
1678787198541352704,1678787198543378660,1201
1678787198641352787,1678787198643379003,1202
1678787198741357138,1678787198743384357,1203
1678787198841353088,1678787198843379458,1204
1678787198941352934,1678787198943378938,1205
1678787199041352776,1678787199043379020,1206
1678787199141352743,1678787199143378727,1207
1678787199241352871,1678787199243378978,1208
1678787199341352751,1678787199343378914,1209
1678787199441356276,1678787199443382627,1210
1678787199541352850,1678787199543378975,1211
1678787199641352734,1678787199643378867,1212
1678787199741357086,1678787199743383322,1213
1678787199841353036,1678787199843379268,1214
1678787199941352882,1678787199943378975,1215
1678787200041352691,1678787200043379700,1216
1678787200141352739,1678787200143378861,1217
1678787200241352945,1678787200243379067,1218
1678787200341352716,1678787200343378811,1219
1678787200441357084,1678787200443383041,1220
1678787200541352882,1678787200543378983,1221
1678787200641352689,1678787200643378769,1222
1678787200741356561,1678787200743385426,1223
1678787200841353426,1678787200843379792,1224
1678787200941353071,1678787200943379304,1225
1678787201041353025,1678787201043379079,1226
1678787201141352741,1678787201143379036,1227
1678787201241352932,1678787201243379070,1228
1678787201341352876,1678787201343379077,1229
1678787201441356739,1678787201443383169,1230
1678787201541352922,1678787201543379958,1231
1678787201641352727,1678787201643378950,1232
1678787201741359741,1678787201743388698,1233
1678787201841353165,1678787201843379485,1234
1678787201941352848,1678787201943379322,1235
1678787202041352841,1678787202043379034,1236
1678787202141352743,1678787202143379102,1237
1678787202241352910,1678787202243379037,1238
1678787202341353039,1678787202343378569,1239
1678787202441356479,1678787202443382641,1240
1678787202541352847,1678787202543378900,1241
1678787202641352623,1678787202643378855,1242
1678787202741357305,1678787202743385083,1243
1678787202841353180,1678787202843379782,1244
1678787202941352835,1678787202943379338,1245
1678787203041353077,1678787203043389871,1246
1678787203141352686,1678787203143379078,1247
1678787203241352824,1678787203243379160,1248
1678787203341352772,1678787203343378949,1249
1678787203441356398,1678787203443382576,1250
1678787203541352873,1678787203543378986,1251
1678787203641352662,1678787203643378707,1252
1678787203741356873,1678787203743385632,1253
1678787203841353014,1678787203843379370,1254
1678787203941353382,1678787203943379868,1255
1678787204041353001,1678787204043379097,1256
1678787204141352805,1678787204143379131,1257
1678787204241352636,1678787204243378635,1258
1678787204341352839,1678787204343379004,1259
1678787204441356572,1678787204443382608,1260
1678787204541352890,1678787204543378966,1261
1678787204641352720,1678787204643378768,1262
1678787204741359325,1678787204743386076,1263
1678787204841353093,1678787204843379474,1264
1678787204941352780,1678787204943379262,1265
1678787205041352870,1678787205043379038,1266
1678787205141352719,1678787205143378986,1267
1678787205241352693,1678787205243378028,1268
1678787205341352796,1678787205343378861,1269
1678787205441357383,1678787205443383386,1270
1678787205541352837,1678787205543378845,1271
1678787205641352806,1678787205643379734,1272
1678787205741359469,1678787205743385810,1273
1678787205841353110,1678787205843379336,1274
1678787205941352783,1678787205943378328,1275
1678787206041352842,1678787206043378948,1276
1678787206141352869,1678787206143379179,1277
1678787206241352630,1678787206243378619,1278
1678787206341352840,1678787206343378921,1279
1678787206441356165,1678787206443382185,1280
1678787206541352718,1678787206543378832,1281
1678787206641352831,1678787206643378609,1282
1678787206741352767,1678787206743378778,1283
1678787206841352980,1678787206843379303,1284
1678787206941352721,1678787206943379253,1285
1678787207041352798,1678787207043378161,1286
1678787207141352993,1678787207143379108,1287
1678787207241352731,1678787207243378805,1288
1678787207341352750,1678787207343378390,1289
1678787207441357791,1678787207443383729,1290
1678787207541352850,1678787207543378997,1291
1678787207641352859,1678787207643378834,1292
1678787207741352747,1678787207743378748,1293
1678787207841353125,1678787207843379527,1294
1678787207941352878,1678787207943379181,1295
1678787208041352791,1678787208043378933,1296
1678787208141352750,1678787208143378820,1297
1678787208241352615,1678787208243378820,1298
1678787208341352620,1678787208343378587,1299
1678787208441356571,1678787208443382723,1300
1678787208541352778,1678787208543378934,1301
1678787208641352778,1678787208643378915,1302
1678787208741352736,1678787208743378872,1303
1678787208841353014,1678787208843379399,1304
1678787208941352800,1678787208943378730,1305
1678787209041352785,1678787209043378892,1306
1678787209141352889,1678787209143378938,1307
1678787209241352714,1678787209243378946,1308
1678787209341352685,1678787209343378840,1309
1678787209441356370,1678787209443382613,1310
1678787209541352702,1678787209543378830,1311
1678787209641352853,1678787209643378899,1312
1678787209741352651,1678787209743378691,1313
1678787209841353035,1678787209843379462,1314
1678787209941352916,1678787209943379121,1315
1678787210041352798,1678787210043378751,1316
1678787210141352685,1678787210143378762,1317
1678787210241352728,1678787210243378883,1318
1678787210341352682,1678787210343378755,1319
1678787210441357363,1678787210443383399,1320
1678787210541352975,1678787210543378845,1321
1678787210641352787,1678787210643379007,1322
1678787210741352943,1678787210743379015,1323
1678787210841353252,1678787210843379555,1324
1678787210941352984,1678787210943379299,1325
1678787211041352778,1678787211043379204,1326
1678787211141352776,1678787211143378951,1327
1678787211241352886,1678787211243379153,1328
1678787211341352711,1678787211343378857,1329
1678787211441356242,1678787211443382413,1330
1678787211541352823,1678787211543378968,1331
1678787211641352686,1678787211643378617,1332
1678787211741352872,1678787211743379002,1333
1678787211841352692,1678787211843379115,1334
1678787211941353105,1678787211943379373,1335
1678787212041352901,1678787212043378835,1336
1678787212141352741,1678787212143378823,1337
1678787212241352809,1678787212243379026,1338
1678787212341352750,1678787212343378545,1339
1678787212441356308,1678787212443382435,1340
1678787212541352777,1678787212543378920,1341
1678787212641352685,1678787212643378768,1342
1678787212741352802,1678787212743378204,1343
1678787212841353095,1678787212843379748,1344
1678787212941352750,1678787212943378952,1345
1678787213041352758,1678787213043378791,1346
1678787213141352790,1678787213143378661,1347
1678787213241352866,1678787213243379032,1348
1678787213341352738,1678787213343379028,1349
1678787213441356004,1678787213443381357,1350
1678787213541352823,1678787213543379013,1351
1678787213641352670,1678787213643378894,1352
1678787213741352786,1678787213743378842,1353
1678787213841353167,1678787213843379785,1354
1678787213941352731,1678787213943378993,1355
1678787214041352761,1678787214043378878,1356
1678787214141352909,1678787214143379199,1357
1678787214241352717,1678787214243378795,1358
1678787214341352887,1678787214343379000,1359
1678787214441356173,1678787214443382247,1360
1678787214541352866,1678787214543378948,1361
1678787214641352716,1678787214643378836,1362
1678787214741352676,1678787214743378904,1363
1678787214841353129,1678787214843379548,1364
1678787214941352690,1678787214943378924,1365
1678787215041352893,1678787215043379204,1366
1678787215141352748,1678787215143378767,1367
1678787215241352702,1678787215243378736,1368
1678787215341352922,1678787215343379164,1369
1678787215441357280,1678787215443383337,1370
1678787215541352986,1678787215543379173,1371
1678787215641352741,1678787215643378768,1372
1678787215741352710,1678787215743378742,1373
1678787215841353172,1678787215843379696,1374
1678787215941352771,1678787215943378983,1375
1678787216041352864,1678787216043378955,1376
1678787216141352757,1678787216143378732,1377
1678787216241352676,1678787216243378754,1378
1678787216341352855,1678787216343378994,1379
1678787216441356240,1678787216443382393,1380
1678787216541352723,1678787216543378834,1381
1678787216641352877,1678787216643378991,1382
1678787216741352820,1678787216743378918,1383
1678787216841353072,1678787216843379462,1384
1678787216941352732,1678787216943378999,1385
1678787217041352757,1678787217043378975,1386
1678787217141352871,1678787217143379003,1387
1678787217241352780,1678787217243378892,1388
1678787217341352796,1678787217343378889,1389
1678787217441356196,1678787217443382278,1390
1678787217541352738,1678787217543378995,1391
1678787217641352805,1678787217643378962,1392
1678787217741352680,1678787217743378827,1393
1678787217841353015,1678787217843379607,1394
1678787217941352724,1678787217943379130,1395
1678787218041352674,1678787218043378841,1396
1678787218141352766,1678787218143378791,1397
1678787218241352680,1678787218243378520,1398
1678787218341352748,1678787218343378874,1399
1678787218441356440,1678787218443382587,1400
1678787218541352894,1678787218543378939,1401
1678787218641352891,1678787218643379041,1402
1678787218741352697,1678787218743378752,1403
1678787218841353084,1678787218843379412,1404
1678787218941352796,1678787218943379017,1405
1678787219041352701,1678787219043378921,1406
1678787219141352798,1678787219143378898,1407
1678787219241352761,1678787219243378820,1408
1678787219341352705,1678787219343378837,1409
1678787219441356372,1678787219443382623,1410
1678787219541352730,1678787219543378800,1411
1678787219641352778,1678787219643378798,1412
1678787219741352670,1678787219743378737,1413
1678787219841353010,1678787219843379299,1414
1678787219941352844,1678787219943379680,1415
1678787220041352666,1678787220043378861,1416
1678787220141352816,1678787220143378779,1417
1678787220241352737,1678787220243378852,1418
1678787220341352681,1678787220343378874,1419
1678787220441357289,1678787220443383287,1420
1678787220541352834,1678787220543379023,1421
1678787220641352676,1678787220643378926,1422
1678787220741352885,1678787220743378957,1423
1678787220841353133,1678787220843379596,1424
1678787220941352934,1678787220943378968,1425
1678787221041352923,1678787221043379013,1426
1678787221141352725,1678787221143378015,1427
1678787221241352827,1678787221243378885,1428
1678787221341352745,1678787221343379100,1429
1678787221441356014,1678787221443382144,1430
1678787221541352713,1678787221543379001,1431
1678787221641352668,1678787221643378843,1432
1678787221741352823,1678787221743378940,1433
1678787221841353192,1678787221843379314,1434
1678787221941352809,1678787221943378919,1435
1678787222041352711,1678787222043379050,1436
1678787222141352675,1678787222143378865,1437
1678787222241352886,1678787222243378966,1438
1678787222341352806,1678787222343379138,1439
1678787222441356264,1678787222443382275,1440
1678787222541352826,1678787222543378930,1441
1678787222641352654,1678787222643378778,1442
1678787222741352837,1678787222743378847,1443
1678787222841353015,1678787222843379661,1444
1678787222941352740,1678787222943378946,1445
1678787223041352797,1678787223043378910,1446
1678787223141352732,1678787223143378633,1447
1678787223241352894,1678787223243378870,1448
1678787223341352679,1678787223343378732,1449
1678787223441356032,1678787223443382092,1450
1678787223541352847,1678787223543379061,1451
1678787223641352713,1678787223643378955,1452
1678787223741352955,1678787223743379170,1453
1678787223841353713,1678787223843379967,1454
1678787223941352870,1678787223943379069,1455
1678787224041353070,1678787224043379148,1456
1678787224141352757,1678787224143378726,1457
1678787224241352938,1678787224243379119,1458
1678787224341352798,1678787224343378802,1459
1678787224441356638,1678787224443382900,1460
1678787224541353133,1678787224543379316,1461
1678787224641352752,1678787224643378614,1462
1678787224741352604,1678787224743378810,1463
1678787224841352760,1678787224843379081,1464
1678787224941352602,1678787224943378923,1465
1678787225041352769,1678787225043378883,1466
1678787225141352573,1678787225143378697,1467
1678787225241352692,1678787225243378894,1468
1678787225341352724,1678787225343378593,1469
1678787225441356935,1678787225443383149,1470
1678787225541352933,1678787225543378920,1471
1678787225641352657,1678787225643379075,1472
1678787225741352854,1678787225743379023,1473
1678787225841353214,1678787225843379578,1474
1678787225941352803,1678787225943378695,1475
1678787226041352785,1678787226043378906,1476
1678787226141352690,1678787226143378766,1477
1678787226241352696,1678787226243378817,1478
1678787226341352850,1678787226343379081,1479
1678787226441356255,1678787226443382487,1480
1678787226541352867,1678787226543378914,1481
1678787226641352729,1678787226643378798,1482
1678787226741352809,1678787226743379009,1483
1678787226841353070,1678787226843379633,1484
1678787226941352733,1678787226943379067,1485
1678787227041352681,1678787227043378748,1486
1678787227141352806,1678787227143378916,1487
1678787227241352654,1678787227243378920,1488
1678787227341352880,1678787227343379047,1489
1678787227441356467,1678787227443382547,1490
1678787227541352791,1678787227543378941,1491
1678787227641352744,1678787227643378733,1492
1678787227741352725,1678787227743378890,1493
1678787227841353030,1678787227843379395,1494
1678787227941352771,1678787227943378876,1495
1678787228041352686,1678787228043378855,1496
1678787228141352776,1678787228143378559,1497
1678787228241352668,1678787228243378907,1498
1678787228341352816,1678787228343379003,1499
1678787228441356133,1678787228443382297,1500
1678787228541352720,1678787228543378812,1501
1678787228641352818,1678787228643378696,1502
1678787228741352754,1678787228743378890,1503
1678787228841353031,1678787228843379315,1504
1678787228941352822,1678787228943378966,1505
1678787229041352591,1678787229043378570,1506
1678787229141352781,1678787229143378911,1507
1678787229241352662,1678787229243378684,1508
1678787229341352860,1678787229343378922,1509
1678787229441356236,1678787229443382387,1510
1678787229541352810,1678787229543378903,1511
1678787229641352799,1678787229643378072,1512
1678787229741352686,1678787229743378723,1513
1678787229841353106,1678787229843379473,1514
1678787229941352881,1678787229943378952,1515
1678787230041352645,1678787230043378739,1516
1678787230141352757,1678787230143378655,1517
1678787230241352664,1678787230243378797,1518
1678787230341352825,1678787230343378803,1519
1678787230441357358,1678787230443383347,1520
1678787230541352915,1678787230543378975,1521
